Unnamed: 0.1,Unnamed: 0,Video ID,Video Title,Channel,Published Date,Views,Likes,Comments,Subscribers,Channel Views,Country,Region,CategoryID,Cluster,CategoryID_enc,VideoCluster,Channel_Cluster,Video_Cluster,Country_Cluster_x,Category_Cluster_x,Year,Month,Day,DayOfWeek,DayName,Views_per_Sub,Engagement,Like_per_Sub,Comment_per_Sub,CategoryName
5483,5483,4870,3036,2824,0.7405299048205052,12890150,385223,2454,740000,352154243,14,2,17,0,10,0,0,3,1,0,2025,10,10,4,0.0,17.41909808229989,0.0300754428710726,0.5205709181474079,0.003316211734849,9
5484,5484,7234,2541,2832,0.779639805310353,22228,1047,174,21400,670186,67,41,22,0,8,1,0,0,1,2,2025,10,12,6,0.5,1.0386430540628944,0.0549282468847001,0.0489229475258165,0.0081304611934021,1
5485,5485,5542,2443,2228,0.9084378069484274,1016973,8224,387,1080000,1611605626,91,27,10,0,6,1,0,0,1,0,2025,10,17,4,0.0,0.941640794777042,0.0084672764495454,0.0076148077640668,0.0003583330015435,7
5486,5486,1865,2025,5800,0.9745356350479142,6836656,43552,101,445000,75302733,32,33,26,0,5,0,0,3,1,1,2025,10,19,6,0.5,15.3632373859834,0.0063851382334962,0.0978694429900157,0.0002269657820993,5
5487,5487,2820,5618,67,0.8022481571324533,667150,12835,3530,3820000,1153299699,67,41,25,0,7,1,0,0,1,2,2025,10,13,0,0.1666666666666666,0.1746465511396463,0.0245296791880698,0.0033599467644118,0.0009240835277268,2
5488,5488,3001,4023,5532,0.748020623797629,279033,3156,271,98600,12895371,42,3,20,0,4,0,0,0,0,2,2025,10,11,5,0.3333333333333333,2.829920589040679,0.0122816574324275,0.0320077889676575,0.0027484508270707,0
5489,5489,2628,4695,4852,0.7175183031497454,537140,14086,274,19700,16652492,67,27,25,0,7,1,0,0,1,2,2025,10,10,4,0.0,27.26460585757068,0.0267341349850411,0.7149890868483834,0.0139079234556621,2
5490,5490,7384,5120,1978,0.9547723128966936,304926,7018,57,58900,19780280,22,11,17,0,10,0,0,0,1,0,2025,10,18,5,0.3333333333333333,5.176923991103717,0.0232022746427833,0.1191490806607697,0.0009677255055092,9
5491,5491,3968,4645,5380,0.93898092330096,423275,3143,275,706000,239145347,60,27,17,0,10,1,0,0,1,0,2025,10,18,5,0.3333333333333333,0.5995388108515427,0.008075109384893,0.0044518350540579,0.0003895178618727,9
5492,5492,1951,7021,1205,0.8694637875358922,1040792,15639,155,273000,140051348,42,3,17,0,10,1,0,0,0,0,2025,10,15,2,1.0,3.812410943549658,0.0151749675487825,0.0572855044487016,0.0005677634880458,9
5493,5493,745,6677,5344,0.5042760174604837,2277497,34723,79,162000,271502713,91,28,28,0,9,1,0,0,1,0,2025,10,2,3,0.6666666666666666,14.058536675699532,0.0152808037592129,0.2143381830976352,0.0004876513107943,4
5494,5494,7725,4113,5028,0.9572589679942212,826716,63746,1348,4120000,1315395533,14,2,20,0,4,0,0,0,1,2,2025,10,18,5,0.3333333333333333,0.2006591745972877,0.0787379478104357,0.0154723263416683,0.0003271843866057,0
5495,5495,7669,5521,7498,0.98484470958158,306991,7817,13,223000,424581826,30,14,26,0,5,0,0,0,2,1,2025,10,19,6,0.5,1.3766350823538909,0.0255055506332412,0.0350536544679171,5.829570270985332e-05,5
5496,5496,4631,5354,7293,0.9174928842876398,8417559,88047,393,32500,309243524,46,23,1,0,3,2,0,3,1,3,2025,10,17,4,0.0,258.99384634318943,0.0105066076155085,2.7090551059967387,0.0120919356327497,8
5497,5497,6010,5589,5053,0.7367195860176707,402087,15541,639,670000,80287612,62,29,10,0,6,1,0,0,2,0,2025,10,10,4,0.0,0.6001289550314104,0.0402399474741847,0.0231954877679287,0.000953729919806,7
5498,5498,3262,7688,5360,0.8937635920303819,124130,2150,20,119000,137966337,67,12,2,0,0,2,0,0,1,0,2025,10,16,3,0.6666666666666666,1.0431004781472424,0.0174815316077369,0.018067075066596,0.0001680658145729,6
5499,5499,588,7997,7118,0.7728692874245553,2718189,105753,698,32500,19724892,67,43,17,0,10,1,0,0,1,0,2025,10,12,6,0.5,83.63401126119196,0.0391624573705296,3.253838343435586,0.0214762622688532,9
5500,5500,6922,3008,5056,0.9119591038752332,2000425,30030,137,100000,9098607,67,37,28,0,9,1,0,0,1,0,2025,10,17,4,0.0,20.004049959500406,0.0150802878986775,0.3002969970300297,0.0013699863001369,4
5501,5501,4765,4394,3225,0.7731200241007627,8085270,43627,227,88200,242188636,67,44,26,0,5,2,0,3,1,1,2025,10,12,6,0.5,91.66868856362171,0.0054239369342103,0.4946315801408147,0.0025736669652271,5
5502,5502,8033,4751,4667,0.923809942226967,5558636,69119,126,2600000,579820182,91,24,1,0,3,2,0,0,1,3,2025,10,17,4,0.0,2.137936100793808,0.0124571904947201,0.0265842205445305,4.846151982249238e-05,8
5503,5503,8340,7522,6982,0.7008673794408651,1018227,53935,9080,1740000,3017279785,48,25,10,0,6,0,0,0,1,0,2025,10,9,3,0.6666666666666666,0.5851875947197731,0.061886925128753,0.0309971086223513,0.0052183878055242,7
5504,5504,2916,3097,2109,0.9214378289153728,3183214,67156,472,883000,843886865,67,5,17,0,10,1,0,0,1,0,2025,10,17,4,0.0,3.604994784830368,0.0212451876483366,0.0760542740042197,0.0005345407309844,9
5505,5505,6508,4572,5045,0.9504394952629128,725737,2402,86,23700,40369498,89,39,25,0,7,1,0,0,2,2,2025,10,18,5,0.3333333333333333,30.620522340829503,0.0034282344317095,0.1013459347706847,0.003628538880216,2
5506,5506,5065,4647,489,0.9671942911118094,69967,582,87,389000,57728815,67,34,20,0,4,2,0,0,1,2,2025,10,19,6,0.5,0.1798632908398693,0.0095615138348959,0.0014961401127503,0.0002236498106688,0
5507,5507,7512,5108,5325,0.9611584097206104,282525,3008,425,919000,1127479930,44,22,17,0,10,1,0,0,2,0,2025,10,18,5,0.3333333333333333,0.3074262160759346,0.0121510940585999,0.003273119398129,0.0004624586915574,9
5508,5508,2033,154,2257,0.9270789334119628,5959894,0,199,26900,38496958,28,13,26,0,5,0,0,3,1,1,2025,10,17,4,0.0,221.5491617411992,3.3389849988967925e-05,0.0,0.0073974945169324,5
5509,5509,4884,3062,4975,0.9817197586148724,48747,423,38,142000,27386726,96,49,25,0,7,1,0,0,2,2,2025,10,19,6,0.5,0.3432863148851064,0.0094567982276195,0.0029788522616037,0.0002676037492693,2
5510,5510,1856,2249,4320,0.8771117268821627,4505134,124858,909,11500,36207199,67,2,2,0,0,2,0,0,1,0,2025,10,15,2,1.0,391.7167202851926,0.0279163665461745,10.85627336753326,0.0790366055125641,6
5511,5511,4173,6383,4340,0.7379732693991627,2230725,41142,4922,1480000,327163112,14,29,1,0,3,0,0,0,1,3,2025,10,10,4,0.0,1.5072456032124302,0.02064977948883,0.0277986298657906,0.003325673428599,8
5512,5512,2466,6176,1932,0.892058331581211,28537,1871,128,96600,35561534,38,38,25,0,7,0,0,0,2,2,2025,10,16,3,0.6666666666666666,0.2954110205898489,0.0700469549372766,0.0193683295203983,0.0013250380430844,2
5513,5513,1834,2591,911,0.957277796780886,240887,6489,103,1270000,188101149,30,29,17,0,10,0,0,0,2,0,2025,10,18,5,0.3333333333333333,0.1896746537994852,0.0273654146325263,0.0051094447957127,8.110229834464697e-05,9
5514,5514,8443,7159,7138,0.8612707548146545,758619,9035,145,114000,36656495,67,43,2,0,0,2,0,0,1,0,2025,10,15,2,1.0,6.654494258822291,0.0121009200917455,0.0792536907570986,0.0012719186673801,6
5515,5515,3170,6511,5101,0.8847226362811398,122631,1836,130,136000,12144113,72,35,25,0,7,1,0,0,1,2,2025,10,16,3,0.6666666666666666,0.9016918993242696,0.016031704612173,0.013499900736024,0.0009558753244461,2
5516,5516,3586,1500,4649,0.9842575652495498,250187,5528,497,784000,182849361,12,5,20,0,4,0,0,0,1,2,2025,10,19,6,0.5,0.3191156643932852,0.0240818904184053,0.0070510114145262,0.0006339277628472,0
5517,5517,4988,6074,2211,0.944492422982421,85043,2518,54,75900,29809176,67,22,28,0,9,1,0,0,1,0,2025,10,18,5,0.3333333333333333,1.1204463709305543,0.0302431682423216,0.0331747934809818,0.0007114530770345,4
5518,5518,6327,8086,4148,0.9107468438245404,18181421,87861,1648,37300000,32873871059,42,40,25,0,7,0,3,3,0,2,2025,10,17,4,0.0,0.487437547253685,0.0049231022743985,0.002355522725053,4.418230444551463e-05,2
5519,5519,177,6997,4334,0.8667307891457767,1976122,63359,405,364000,108968711,67,12,17,0,10,1,0,0,1,0,2025,10,15,2,1.0,5.428891678869015,0.0322672222326241,0.1740627086189323,0.0011126343059497,9
5520,5520,3552,8349,5250,0.801043428596472,40552154,610717,472,44900,101071034,67,3,1,2,3,3,0,1,1,3,2025,10,13,0,0.1666666666666666,903.1458987550388,0.0150716774484611,13.601411995278502,0.0105120153225986,8
5521,5521,5167,1516,1182,0.8666366452122247,49545055,307028,206,31400000,44063549339,91,12,26,2,5,3,3,4,1,1,2025,10,15,2,1.0,1.5778679433800018,0.00620110309291,0.0097779614720394,6.560509345206709e-06,5
5522,5522,1079,7284,4618,0.8107154625133717,2292459,44838,40,365000,628099472,85,43,17,0,10,1,0,0,1,0,2025,10,13,0,0.1666666666666666,6.280692381664708,0.0195763502961883,0.1228434990589067,0.0001095887408527,9
5523,5523,4109,1169,2915,0.8878664160345124,468936,2081,277,3250000,997724174,47,24,25,0,7,0,0,0,2,2,2025,10,16,3,0.6666666666666666,0.1442879556037059,0.0050283940060178,0.00064030749529,8.523074300592523e-05,2
5524,5524,7167,49,4993,0.9899808887814744,219121,1659,2084,5060000,15461535240,48,25,28,0,9,1,2,0,1,0,2025,10,20,0,0.1666666666666666,0.0433045368963365,0.0170818083077007,0.0003278655478526,0.000411857626115,4
5525,5525,5114,8062,2323,0.9569445272561552,118712,2520,58,20400,11482752,18,9,25,0,7,0,0,0,1,2,2025,10,18,5,0.3333333333333333,5.81893044458605,0.0217162400074128,0.123523356698201,0.0028429978922601,2
5526,5526,1405,8224,6824,0.920228706995772,217606,1167,6,667000,351803341,85,43,2,0,0,2,0,0,1,0,2025,10,17,4,0.0,0.3262453879379491,0.0053904515939285,0.001749622564284,8.995488762385663e-06,6
5527,5527,2140,476,70,0.169598413360859,2158210,36492,1780,3470000,826294620,57,26,10,0,6,1,0,0,1,0,2025,9,19,4,0.0,0.6219623567831825,0.017733205882094,0.0105164234822987,0.0005129681518823,7
5528,5528,5813,1720,3428,0.5254970015156459,91645,1230,30,238,772203,67,30,10,0,6,1,0,0,1,0,2025,10,2,3,0.6666666666666666,383.45188284518827,0.0137485542194967,5.146443514644352,0.1255230125523012,7
5529,5529,6704,3146,2437,0.9811671337251936,148235,1046,25,1100000,539955343,91,47,20,0,4,2,0,0,1,2,2025,10,19,6,0.5,0.1347589684009378,0.0072249655954019,0.000950908226447,2.2727252066134486e-05,0
5530,5530,2723,323,5631,0.9819886964517082,474467,5862,12,2140000,642247703,93,48,20,0,4,2,0,0,1,2,2025,10,19,6,0.5,0.2217134477974543,0.0123801815928576,0.0027392510564247,5.607474015199058e-06,0
5531,5531,8112,2792,4908,0.8728699150507282,18766,396,134,212000,52337572,44,22,25,0,7,0,0,0,2,2,2025,10,15,2,1.0,0.0885184503846679,0.0282410614376298,0.0018679157173786,0.0006320724902241,2
5532,5532,3202,7702,7555,0.9493339316702532,3080639,41016,162,89300,158184826,67,12,2,0,0,2,0,0,1,0,2025,10,18,5,0.3333333333333333,34.497250870650944,0.0133667030227485,0.4593005677428024,0.0018140894278899,6
5533,5533,8326,0,7058,0.9264503657491332,9708258,35765,156,11900000,11080738716,67,12,1,0,3,2,2,3,1,3,2025,10,17,4,0.0,0.8158199314437032,0.003700045497344,0.0030054619323141,1.3109242595861967e-05,8
5534,5534,7963,1932,3167,0.9660727230505016,67342,5461,117,292000,229147148,60,27,25,0,7,1,0,0,1,2,2025,10,19,6,0.5,0.230622497868158,0.08282969276688,0.018701990746607,0.0004006835593028,2
5535,5535,4452,3461,3155,0.7149720235610175,687519,21529,1168,253000,136123622,22,11,10,0,6,0,0,0,1,0,2025,10,9,3,0.6666666666666666,2.717455662230584,0.0330128578077728,0.0850945253180817,0.004616582543152,7
5536,5536,3214,7625,3118,0.9789390606317738,58897,1479,81,119000,22024285,52,7,25,0,7,1,0,0,2,2,2025,10,19,6,0.5,0.4949286140452601,0.0264864681313457,0.0124284669876723,0.0006806665490205,2
5537,5537,373,1195,3815,0.9855043447424804,1385669,44320,108,647000,730494155,12,5,23,0,1,0,0,0,1,3,2025,10,19,6,0.5,2.141679842844138,0.0320624679757806,0.068500666923235,0.0001669240078454,10
5538,5538,6185,4369,3914,0.9547701162049408,476732,9801,132,979000,664716429,28,13,23,0,1,0,0,0,1,3,2025,10,18,5,0.3333333333333333,0.4869576231280663,0.020835562044163,0.010011225729085,0.0001348313229506,10
5539,5539,1636,2708,3027,0.8943397529035337,1448353,13894,98,104000,60311617,93,48,28,0,9,1,0,0,1,0,2025,10,16,3,0.6666666666666666,13.926337246757242,0.0096606216436037,0.133594869280103,0.0009422986317439,4
5540,5540,928,5136,5707,0.9191837093337654,349700,20044,90,4910000,2153513331,42,21,28,0,9,1,0,0,0,0,2025,10,17,4,0.0,0.071221981421185,0.0575748997000294,0.0040822802276415,1.832993516701932e-05,4
5541,5541,4057,5511,7441,0.9847552728447226,278345,4531,1009,431000,52427134,67,33,20,0,4,2,0,0,1,2,2025,10,19,6,0.5,0.6458105665648107,0.0199032858384887,0.0105127366293813,0.0023410618536847,0
5542,5542,2737,5262,2884,0.9762321087299596,1921312,0,293,157000,602651499,86,44,24,0,2,2,0,0,1,1,2025,10,19,6,0.5,12.23757810459806,0.000152499878989,0.0,0.0018662301514003,3
5543,5543,965,1617,4606,0.9904757720586304,45273,7727,334,864000,411449593,12,5,20,0,4,0,0,0,1,2,2025,10,20,0,0.1666666666666666,0.0523992449082813,0.1780492114679507,0.0089432766860223,0.0003865736266508,0
5544,5544,1890,6097,1383,0.8885247959429989,684477,17733,515,1240000,1568348617,93,48,25,0,7,1,0,0,1,2,2025,10,16,3,0.6666666666666666,0.551997135486181,0.0266597319417132,0.0143007949187137,0.0004153222457078,2
5545,5545,4002,2193,4352,0.9863987121109404,85785,5331,769,1390000,1159301074,91,47,20,0,4,2,0,0,1,2,2025,10,19,6,0.5,0.0617157829382856,0.0711071736647005,0.0038352490393891,0.0005532370120597,0
5546,5546,4555,3015,5485,0.5565350011453347,2889152,50709,104,163000,31617161,67,24,28,0,9,1,0,0,1,0,2025,10,4,5,0.3333333333333333,17.724750154907024,0.0175875074805661,0.3110962509432457,0.0006380328955037,4
5547,5547,7571,5824,5802,0.9547569360543092,237127,11290,2984,415000,82818835,91,2,25,0,7,1,0,0,1,2,2025,10,18,5,0.3333333333333333,0.5713889846048563,0.0601953375392193,0.027204753723485,0.0071903441196527,2
5548,5548,2368,440,4065,0.939174859803984,993243,9696,17,402000,263312349,93,48,1,0,3,2,0,0,1,3,2025,10,18,5,0.3333333333333333,2.470747585205012,0.0097790673792139,0.0241193429867089,4.228845201877607e-05,8
5549,5549,6753,1657,4557,0.8409566906524333,851195,6453,646,4680000,2426096649,93,48,20,0,4,2,0,0,1,2,2025,10,14,1,0.8333333333333333,0.1818792346411891,0.008340029793373,0.0013788458592209,0.0001380341585397,0
5550,5550,4917,7600,4947,0.9660648777227152,3528313,24370,18,275000,416600840,67,3,24,0,2,2,0,0,1,1,2025,10,19,6,0.5,12.830182435700234,0.006912083221618,0.0886178595714197,6.545430743888204e-05,3
5551,5551,4279,1805,5453,0.8467352452919386,29681,122,18,834000,1221443486,34,16,25,0,7,0,0,0,2,2,2025,10,14,1,0.8333333333333333,0.0355886863445007,0.0047166632976214,0.000146282798222,2.158270793440296e-05,2
5552,5552,6626,2888,5722,0.91180627688982,5257336,0,211,104000,108694387,42,44,28,0,9,1,0,0,0,0,2025,10,17,4,0.0,50.55082162671513,4.013438742846426e-05,0.0,0.0020288266458976,4
5553,5553,5417,5932,4831,0.4357445686795245,3356138,0,18,374000,454368908,91,42,2,0,0,2,0,0,1,0,2025,9,29,0,0.1666666666666666,8.973607022441117,5.363305870227663e-06,0.0,4.812821356092631e-05,6
5554,5554,5209,1366,5920,0.7242907039141073,2191962,39053,1119,2260000,1075109727,39,19,25,0,7,0,0,0,1,2,2025,10,10,4,0.0,0.969894261108734,0.0183269516866844,0.0172800808495217,0.0004951325242776,2
5555,5555,1362,4889,5821,0.8488428141504301,448629,10424,657,1890000,1268914889,91,32,25,0,7,1,0,0,1,2,2025,10,14,1,0.8333333333333333,0.2373697156773991,0.0246996411296614,0.005515340997174,0.0003476188636937,2
5556,5556,6066,3655,1167,0.7637865945314388,96712,9182,267,1450000,524164776,77,38,20,0,4,2,0,0,2,2,2025,10,11,5,0.3333333333333333,0.0666978850359413,0.0977014465480338,0.0063324094259245,0.0001841378040428,0
5557,5557,72,113,1092,0.9643831532569038,8375154,77379,77,165000,129823723,42,35,1,0,3,0,0,3,0,3,2025,10,19,6,0.5,50.75820146544567,0.0092483064492537,0.468960794177005,0.0004666638384009,8
5558,5558,3748,5875,5246,0.979623487028448,106365,8329,629,474000,122468211,14,2,20,0,4,0,0,0,1,2,2025,10,19,6,0.5,0.2243982607631629,0.0842186412951507,0.0175716928867238,0.0013270014198282,0
5559,5559,1653,4585,5045,0.8129840174981382,2702807,21578,568,23700,40369498,89,46,2,0,0,2,0,0,2,0,2025,10,13,0,0.1666666666666666,114.03767773511666,0.0081937007734178,0.9104257204337368,0.02396523353445,6
5560,5560,6538,3350,2306,0.8157713055566091,61940,5178,363,150000,36764848,41,20,25,0,7,0,0,0,2,2,2025,10,13,0,0.1666666666666666,0.4129305804627969,0.0894560953165108,0.0345197698682008,0.0024199838667742,2
5561,5561,1897,3600,504,0.9241836936430444,285588,5349,15,54800,24887753,30,14,17,0,10,0,0,0,2,0,2025,10,17,4,0.0,5.2113647561175895,0.0187822360104906,0.0976077078885421,0.0002737176328899,9
5562,5562,4477,4620,4243,0.9822419436328572,63667,2901,211,7760000,2987319361,31,24,20,0,4,0,0,0,1,2,2025,10,19,6,0.5,0.0082045092519962,0.04887855751712,0.0003738401580102,2.7190718145526013e-05,0
5563,5563,5778,6948,2740,0.9210907516137468,270064,4240,184,782000,273778660,93,48,20,0,4,2,0,0,1,2,2025,10,17,4,0.0,0.3453499420077467,0.0163812415529594,0.005421987951422,0.0002352938167598,0
5564,5564,7977,1046,295,0.9738631335494574,387661,6206,164,56000,64719797,22,11,24,0,2,0,0,0,1,1,2025,10,19,6,0.5,6.922394242959947,0.0164318401081354,0.1108194496526847,0.0029285191335869,3
5565,5565,7042,6947,6500,0.9783945948829568,329762,13549,14,449000,74313771,82,42,20,0,4,2,0,0,1,2,2025,10,19,6,0.5,0.7344348899000225,0.0411295384867313,0.0301758793410259,3.118033144692328e-05,0
5566,5566,3472,3359,5874,0.918617904293228,1642750,10271,21,99800,115009120,93,48,23,0,1,2,0,0,1,3,2025,10,17,4,0.0,16.460255909259427,0.0062651004321409,0.1029148004529012,0.0002104187332792,10
5567,5567,5988,2595,7532,0.9970856176312282,81963,2342,85,3140000,3078440386,46,23,20,0,4,0,0,0,1,2,2025,10,20,0,0.1666666666666666,0.0261028579290261,0.0296105607339807,0.0007458596350765,2.7070055073230868e-05,0
5568,5568,6102,6422,3147,0.94840975205625,227647,3311,12,38900,62324370,91,30,24,0,2,2,0,0,1,1,2025,10,18,5,0.3333333333333333,5.851957533225367,0.0145970972729828,0.0851134932263952,0.0003084753605305,3
5569,5569,4789,6071,5543,0.892359905981607,1466886,32329,65,31000,49911904,67,14,1,0,3,2,0,0,1,3,2025,10,16,3,0.6666666666666666,47.31737685881101,0.0220835006377451,1.0428373278281349,0.0020967065578529,8
5570,5570,3189,883,5139,0.8960180254250645,1288546,14140,95,24100,63747539,30,14,24,0,2,0,0,0,2,1,2025,10,16,3,0.6666666666666666,53.4644205634621,0.0110473269504333,0.5866976474005228,0.0039417451558026,3
5571,5571,2359,6523,1427,0.9731222207925612,38963,3637,221,117000,23764239,22,11,20,0,4,0,0,0,1,2,2025,10,19,6,0.5,0.3330142477414723,0.0990144748999076,0.0310852043999623,0.0018888727446773,0
5572,5572,4364,3077,605,0.7073611141620404,1061498,18954,120,342000,77034014,67,36,1,0,3,2,0,0,1,3,2025,10,9,3,0.6666666666666666,3.103786246239046,0.0179689288449635,0.0554208905821912,0.0003508761670287,8
5573,5573,1620,6825,7401,0.8409585735311111,1909756,6407,121,214000,176111704,46,23,17,0,10,1,0,0,1,0,2025,10,14,1,0.8333333333333333,8.924051756767492,0.0034182359326343,0.029939112434054,0.0005654179186078,9
5574,5574,4938,5339,5201,0.3299989644167453,579687,13308,511,139000,75333311,21,10,10,0,6,0,0,0,2,0,2025,9,25,3,0.6666666666666666,4.170380069208135,0.0238386856377913,0.0957403184149754,0.0036762325450896,7
5575,5575,4964,449,1660,0.946656792014096,648444,13066,83,21100,25322527,86,44,28,0,9,1,0,0,1,0,2025,10,18,5,0.3333333333333333,30.730486706791147,0.0202777413658829,0.6192123596038103,0.0039334628690583,4
5576,5576,4735,7873,1619,0.9186213562375088,322295,4036,686,33200,58887608,48,25,25,0,7,0,0,0,1,2,2025,10,17,4,0.0,9.707388331676755,0.0146511281554843,0.121562603536038,0.020662028252161,2
5577,5577,5427,7383,7479,0.7841860158600866,6293374,84411,150,62400,188067989,48,25,1,0,3,2,0,3,1,3,2025,10,12,6,0.5,100.85373631832825,0.0134365106163227,1.352718706430987,0.0024038076312879,8
5578,5578,3548,8110,3495,0.8810419222935479,5959417,249592,0,129000,221032207,60,0,1,0,3,2,0,3,1,3,2025,10,16,3,0.6666666666666666,46.19667289400857,0.0418819421628085,1.9348067069247523,0.0,8
5579,5579,170,977,5955,0.9830631925462968,332526,19135,3237,1210000,628661554,31,32,25,0,7,0,0,0,1,2,2025,10,19,6,0.5,0.2748146489135133,0.0672787472896937,0.0158140365173251,0.0026752044006575,2
5580,5580,2396,8225,6318,0.8881215460944532,2286117,39793,126,316000,142502744,7,3,1,0,3,0,0,0,1,3,2025,10,16,3,0.6666666666666666,7.234524574289322,0.0174614783663835,0.1259268166872889,0.0003987329154021,8
5581,5581,7227,3331,7275,0.8377718013813364,695217,4729,16,169000,67612235,67,11,17,0,10,1,0,0,1,0,2025,10,14,1,0.8333333333333333,4.113685717835989,0.00682519727625,0.0279820829462547,9.467399601185792e-05,9
5582,5582,5679,5376,496,0.9768223911930818,14805924,81723,35,16600000,28324378376,42,33,1,0,3,2,2,3,0,3,2025,10,19,6,0.5,0.8919230787998146,0.005521978532243,0.004923071992586,2.1084336079256864e-06,8
5583,5583,6265,2823,2006,0.9907534966625916,154876,3530,749,3940000,711203014,67,15,20,0,4,2,0,0,1,2,2025,10,20,0,0.1666666666666666,0.0393086194648173,0.0276283760661686,0.0008959388588987,0.0001901014745935,0
5584,5584,4890,747,4808,0.8077759750957512,5450451,69797,1872,232000,415612196,67,39,24,0,2,2,0,0,1,1,2025,10,13,0,0.1666666666666666,23.493222011974087,0.0131491846914714,0.3008478411730984,0.0080689307373675,3
5585,5585,2270,3490,5531,0.9827908027652938,64045,0,0,273000,12011305,42,43,20,0,4,0,0,0,0,2,2025,10,19,6,0.5,0.234596210270292,0.0,0.0,0.0,0
5586,5586,4063,80,372,0.8717276353240777,489388,18106,1588,58800,14512701,2,0,17,0,10,0,0,0,2,0,2025,10,15,2,1.0,8.322783626128807,0.0402420160649299,0.3079199333344671,0.0270063434295335,9
5587,5587,2305,2986,5392,0.8220613755684099,102552214,1234613,19364,49400,134095405,67,2,24,2,2,4,0,2,1,1,2025,10,13,0,0.1666666666666666,2075.9137264427845,0.0122276929854708,24.99166008785248,0.3919758709337868,3
5588,5588,2645,1809,6458,0.8067645554366436,2029387,53964,143,204000,10710833,67,9,28,0,9,1,0,0,1,0,2025,10,13,0,0.1666666666666666,9.947926725849385,0.0266617325026066,0.2645281150582595,0.0007009769559953,4
5589,5589,5331,7449,7496,0.9092819642189623,511874,2210,466,2420000,2287984140,46,23,2,0,0,2,0,0,1,0,2025,10,17,4,0.0,0.2115180944140105,0.0052278388278388,0.000913222763131,0.0001925619039,6
5590,5590,6804,6418,1268,0.8474494839342697,934474,19893,1407,145000,264726616,15,11,25,0,7,0,0,0,2,2,2025,10,14,1,0.8333333333333333,6.444603830318411,0.0227935471788972,0.1371921572954669,0.0097033813559906,2
5591,5591,4117,769,5355,0.8104549976306998,18206512,581777,728,14300,27057295,67,2,1,2,3,3,0,3,1,3,2025,10,13,0,0.1666666666666666,1273.0936298160968,0.0319943198348854,40.680861478218304,0.0509055310817425,8
5592,5592,2868,4178,5926,0.9240032511038409,753063,25214,1203,4500000,909717627,12,37,20,0,4,0,0,0,1,2,2025,10,17,4,0.0,0.1673472961450453,0.0350793558050843,0.0056031098659755,0.0002673332739259,0
5593,5593,7319,2788,4013,0.91014557790254,73995,1493,140,79100,9753943,67,34,20,0,4,2,0,0,1,2,2025,10,17,4,0.0,0.9354496150491144,0.0220687604735391,0.0188746033552041,0.0017698891290881,0
5594,5594,73,3537,3361,0.9392209903313642,661555,5404,162,13500,76099690,87,45,24,0,2,2,0,0,2,1,2025,10,18,5,0.3333333333333333,49.00044441152507,0.0084134978747075,0.4002666469150433,0.0119991111769498,3
5595,5595,560,8151,3094,0.9701309542115268,200551,11476,3029,291000,97585151,14,41,25,0,7,0,0,0,1,2,2025,10,19,6,0.5,0.6891763258545504,0.0723253819458295,0.0394362905969395,0.0104088989384916,2
5596,5596,806,8308,3410,0.8663535857855322,1216156,12544,101,278000,440851912,85,43,1,0,3,2,0,0,1,3,2025,10,15,2,1.0,4.374646134366423,0.0103975062430261,0.0451221398484178,0.0003633080456545,8
5597,5597,2081,1100,123,0.9363985552043914,281904,6313,559,30700000,11617933040,42,21,25,0,7,0,2,0,0,2,2025,10,18,5,0.3333333333333333,0.0091825404175068,0.0243770064383391,0.0002056351724548,1.820846846226487e-05,2
5598,5598,5144,8371,6639,0.9768051314720196,650082,3848,122,810000,985866204,57,26,17,0,10,1,0,0,1,0,2025,10,19,6,0.5,0.8025693795439759,0.006106912501942,0.0047506114189982,0.0001506170980035,9
5599,5599,6120,7315,2248,0.9784925045737508,291303,14244,2440,9230000,13677633381,12,5,20,0,4,0,2,0,1,2,2025,10,19,6,0.5,0.0315604516185859,0.057273501222091,0.0015432284351865,0.000264355334306,0
5600,5600,6843,641,2763,0.895978171159868,2816959,74656,348,1560000,2689545629,22,11,26,0,5,0,0,0,1,1,2025,10,16,3,0.6666666666666666,1.8057417911911595,0.0266258661819834,0.0478563795792438,0.0002230767800789,5
5601,5601,3048,5623,4657,0.835801368852799,34032,308,60,143000,194598001,34,16,25,0,7,0,0,0,2,2,2025,10,14,1,0.8333333333333333,0.2379843497597918,0.0108130344077806,0.0021538310920902,0.0004195774854721,2
5602,5602,1120,5869,5275,0.7401093952506699,18657818,546227,7364,66200,71279152,77,47,26,2,5,3,0,3,2,1,2025,10,10,4,0.0,281.8358937176176,0.0296707241076783,8.251038503950092,0.1112369903777888,5
5603,5603,7654,3811,2954,0.8204791298589953,676582,37315,1003,324000,186469871,67,36,17,0,10,1,0,0,1,0,2025,10,13,0,0.1666666666666666,2.088209604291345,0.056634588808764,0.1151693976253159,0.0030956694578103,9
5604,5604,1239,2544,6922,0.1391045656669121,206615,3631,124,85100,224997732,21,10,10,0,6,0,0,0,2,0,2025,9,18,3,0.6666666666666666,2.4278798133981976,0.018173810353506,0.0426669486845043,0.0014570921610791,7
5605,5605,819,3935,1230,0.8517487235651515,204562,4412,765,72000,63479872,30,4,25,0,7,0,0,0,2,2,2025,10,14,1,0.8333333333333333,2.841099429174595,0.0253076069474929,0.0612769267093512,0.0106248524326051,2
